"id","cliente_id","fecha","subtotal","pagado","saldo","productos_vendidos","total","tipo_pago","usuario"
"848","71","2025-11-27 19:04:54.04705",,"2500.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":100,""subtotal"":2500,""id_producto"":24,""precio_unitario"":25}]","2500.0","Efectivo","Adrian"
"849","2","2025-11-27 19:06:44.932868",,"0.0",,"[{""nombre"":""Refrigeradores Royal 8.5p G130-20/11/25"",""cantidad"":1,""subtotal"":290,""id_producto"":28,""precio_unitario"":290}]","290.0","Pendiente","Adrian"
"850","116","2025-11-27 19:55:26.093849",,"442.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":17,""subtotal"":442,""id_producto"":24,""precio_unitario"":26}]","442.0","Efectivo","Adrian"
"851","2","2025-11-27 20:09:23.431122",,"0.0",,"[{""nombre"":""Split EKO 2T"",""cantidad"":1,""subtotal"":530,""id_producto"":1,""precio_unitario"":530}]","530.0","Pendiente","Adrian"
"852","419","2025-11-27 20:21:12.133613",,"230.0",,"[{""nombre"":""Lavadora Automatica de 7.5kg"",""cantidad"":1,""subtotal"":230,""id_producto"":20,""precio_unitario"":230}]","230.0","Efectivo","Adrian"
"853","19","2025-11-27 21:11:26.385384",,"165.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":4,""subtotal"":100,""id_producto"":24,""precio_unitario"":25},{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":33,""id_producto"":31,""precio_unitario"":33},{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":1,""subtotal"":32,""id_producto"":22,""precio_unitario"":32}]","165.0","Efectivo","Adrian"
"854","421","2025-11-27 21:32:24.439858",,"1080.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":40,""subtotal"":1080,""id_producto"":24,""precio_unitario"":27}]","1080.0","Efectivo","Adrian"
"855","105","2025-11-28 13:06:12.749475",,"216.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":8,""subtotal"":216,""id_producto"":24,""precio_unitario"":27}]","216.0","Efectivo","Adrian"
"856","35","2025-11-28 15:16:17.108682",,"66.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":2,""subtotal"":66,""id_producto"":31,""precio_unitario"":33}]","66.0","Efectivo","Adrian"
"857","422","2025-11-28 15:19:41.040698",,"390.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":15,""subtotal"":390,""id_producto"":24,""precio_unitario"":26}]","390.0","Efectivo","Adrian"
"858","372","2025-11-28 16:04:05.917481",,"208.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":8,""subtotal"":208,""id_producto"":24,""precio_unitario"":26}]","208.0","Efectivo","Adrian"
"859","423","2025-11-28 17:21:57.804541",,"480.0",,"[{""nombre"":""Lavadora Automatica de 7.5kg"",""cantidad"":1,""subtotal"":190,""id_producto"":20,""precio_unitario"":190},{""nombre"":""Refrigeradores Royal 8.5p G130-20/11/25"",""cantidad"":1,""subtotal"":290,""id_producto"":28,""precio_unitario"":290}]","480.0","Efectivo","Adrian"
"860","218","2025-11-28 17:27:14.351597",,"99.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":3,""subtotal"":99,""id_producto"":31,""precio_unitario"":33}]","99.0","Efectivo","Adrian"
"861","35","2025-11-28 18:00:53.053942",,"165.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":5,""subtotal"":165,""id_producto"":31,""precio_unitario"":33}]","165.0","Efectivo","Adrian"
"862","424","2025-11-28 18:08:01.63258",,"1440.0",,"[{""nombre"":""Neveras Royal 5.5 B225-18/11/25"",""cantidad"":8,""subtotal"":1440,""id_producto"":26,""precio_unitario"":180}]","1440.0","Efectivo","Adrian"
"863","425","2025-11-28 18:17:56.011548",,"2320.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":30,""subtotal"":1020,""id_producto"":31,""precio_unitario"":34},{""nombre"":""Cocinas Bryderk"",""cantidad"":50,""subtotal"":1300,""id_producto"":24,""precio_unitario"":26}]","2320.0","Efectivo","Adrian"
"864","426","2025-11-28 18:23:32.655237",,"2064.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":48,""subtotal"":1248,""id_producto"":24,""precio_unitario"":26},{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":24,""subtotal"":816,""id_producto"":31,""precio_unitario"":34}]","2064.0","Efectivo","Adrian"
"865","427","2025-11-28 18:28:58.266584",,"60.0",,"[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""subtotal"":60,""id_producto"":3,""precio_unitario"":60}]","60.0","Efectivo","Adrian"
"866","428","2025-11-28 19:24:29.418228",,"378.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":8,""subtotal"":208,""id_producto"":24,""precio_unitario"":26},{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":5,""subtotal"":170,""id_producto"":31,""precio_unitario"":34}]","378.0","Efectivo","Adrian"
"867","429","2025-11-28 19:28:42.757253",,"40.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":40,""id_producto"":31,""precio_unitario"":40}]","40.0","Efectivo","Adrian"
"868","157","2025-11-28 19:33:50.769998",,"25.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":1,""subtotal"":25,""id_producto"":24,""precio_unitario"":25}]","25.0","Efectivo","Adrian"
"869","430","2025-11-28 19:36:34.290057",,"578.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":17,""subtotal"":578,""id_producto"":31,""precio_unitario"":34}]","578.0","Efectivo","Adrian"
"870","19","2025-11-28 19:59:43.387013",,"150.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":6,""subtotal"":150,""id_producto"":24,""precio_unitario"":25}]","150.0","Efectivo","Adrian"
"871","430","2025-11-28 20:03:46.768535",,"175.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":5,""subtotal"":175,""id_producto"":31,""precio_unitario"":35}]","175.0","Efectivo","Adrian"
"872","169","2025-11-28 20:11:27.664786",,"520.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":20,""subtotal"":520,""id_producto"":24,""precio_unitario"":26}]","520.0","Efectivo","Adrian"
"873","39","2025-11-29 13:56:56.327508",,"25.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":1,""subtotal"":25,""id_producto"":24,""precio_unitario"":25}]","25.0","Efectivo","Adrian"
"874","39","2025-11-29 13:59:21.827466",,"0.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":1,""subtotal"":25,""id_producto"":24,""precio_unitario"":25}]","25.0","Pendiente","Adrian"
"875","431","2025-11-29 14:00:57.667251",,"111.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":3,""subtotal"":111,""id_producto"":31,""precio_unitario"":37}]","111.0","Efectivo","Adrian"
"876","361","2025-11-29 14:03:52.908302",,"2700.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":100,""subtotal"":2700,""id_producto"":24,""precio_unitario"":27}]","2700.0","Efectivo","Adrian"
"877","432","2025-11-29 14:06:38.450203",,"120.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":4,""subtotal"":120,""id_producto"":24,""precio_unitario"":30}]","120.0","Efectivo","Adrian"
"878","433","2025-11-29 14:53:46.271607",,"168.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":6,""subtotal"":168,""id_producto"":24,""precio_unitario"":28}]","168.0","Efectivo","Adrian"
"879","434","2025-11-29 15:00:52.321167",,"245.0",,"[{""nombre"":""Lavadora Automatica de 7.5kg"",""cantidad"":1,""subtotal"":245,""id_producto"":20,""precio_unitario"":245}]","245.0","Efectivo","Adrian"
"880","411","2025-11-29 15:08:31.037281",,"408.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":408,""id_producto"":31,""precio_unitario"":34}]","408.0","Efectivo","Adrian"
"881","435","2025-11-29 15:23:11.881203",,"340.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":10,""subtotal"":340,""id_producto"":31,""precio_unitario"":34}]","340.0","Efectivo","Adrian"
"882","436","2025-11-29 15:40:58.042068",,"1800.0",,"[{""nombre"":""Neveras Royal 5.5 B225-18/11/25"",""cantidad"":10,""subtotal"":1800,""id_producto"":26,""precio_unitario"":180}]","1800.0","Efectivo","Adrian"
"883","35","2025-11-29 15:42:45.248809",,"66.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":2,""subtotal"":66,""id_producto"":31,""precio_unitario"":33}]","66.0","Efectivo","Adrian"
"884","437","2025-11-29 15:44:53.958287",,"30.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":1,""subtotal"":30,""id_producto"":24,""precio_unitario"":30}]","30.0","Efectivo","Adrian"
"885","229","2025-11-29 15:53:09.730689",,"1250.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":50,""subtotal"":1250,""id_producto"":24,""precio_unitario"":25}]","1250.0","Efectivo","Adrian"
"886","32","2025-11-29 15:55:19.087497",,"0.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":5,""subtotal"":125,""id_producto"":24,""precio_unitario"":25}]","125.0","Pendiente","Adrian"
"887","438","2025-11-29 16:08:52.131721",,"0.0",,"[{""nombre"":""Neveras Royal 5.5 B225-18/11/25"",""cantidad"":1,""subtotal"":200,""id_producto"":26,""precio_unitario"":200}]","200.0","Pendiente","Adrian"
"888","355","2025-11-29 16:17:08.028101",,"1574.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":48,""subtotal"":1200,""id_producto"":24,""precio_unitario"":25},{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":11,""subtotal"":374,""id_producto"":31,""precio_unitario"":34}]","1574.0","Efectivo","Adrian"
"889","439","2025-11-29 17:15:46.51482",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":4,""subtotal"":136,""id_producto"":31,""precio_unitario"":34}]","136.0","Pendiente","Adrian"
"890","440","2025-11-29 17:35:36.049073",,"0.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":30,""subtotal"":780,""id_producto"":24,""precio_unitario"":26}]","780.0","Pendiente","Adrian"
"891","441","2025-11-29 17:49:31.980312",,"200.0",,"[{""nombre"":""Neveras Royal 5.5 B225-18/11/25"",""cantidad"":1,""subtotal"":200,""id_producto"":26,""precio_unitario"":200}]","200.0","Efectivo","Adrian"
"892","8","2025-11-29 18:52:14.139777",,"25.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":1,""subtotal"":25,""id_producto"":24,""precio_unitario"":25}]","25.0","Efectivo","Adrian"
"893","442","2025-11-29 18:56:47.419622",,"0.0",,"[{""nombre"":""Neveras Royal 5.5 B225-18/11/25"",""cantidad"":1,""subtotal"":200,""id_producto"":26,""precio_unitario"":200}]","200.0","Pendiente","Adrian"
"894","2","2025-11-29 19:24:17.154485",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":40,""subtotal"":1320,""id_producto"":31,""precio_unitario"":33}]","1320.0","Pendiente","Adrian"
"895","2","2025-11-29 19:24:17.353378",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":40,""subtotal"":1320,""id_producto"":31,""precio_unitario"":33}]","1320.0","Pendiente","Adrian"
"896","138","2025-11-29 19:55:51.20539",,"740.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":10,""subtotal"":340,""id_producto"":31,""precio_unitario"":34},{""nombre"":""Cocinas Bryderk"",""cantidad"":16,""subtotal"":400,""id_producto"":24,""precio_unitario"":25}]","740.0","Efectivo","Adrian"
"897","87","2025-11-29 20:55:18.061379",,"442.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":17,""subtotal"":442,""id_producto"":24,""precio_unitario"":26}]","442.0","Efectivo","Adrian"
"898","127","2025-11-29 21:01:17.600796",,"346.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":4,""subtotal"":108,""id_producto"":24,""precio_unitario"":27},{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":7,""subtotal"":238,""id_producto"":22,""precio_unitario"":34}]","346.0","Efectivo","Adrian"
"899","443","2025-12-01 14:54:39.858576",,"2500.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":100,""subtotal"":2500,""id_producto"":24,""precio_unitario"":25}]","2500.0","Efectivo","Adrian"
"900","255","2025-12-01 15:07:55.189678",,"286.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":11,""subtotal"":286,""id_producto"":24,""precio_unitario"":26}]","286.0","Efectivo","Adrian"
"901","400","2025-12-01 15:11:36.081822",,"1040.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":40,""subtotal"":1040,""id_producto"":24,""precio_unitario"":26}]","1040.0","Efectivo","Adrian"
"902","25","2025-12-01 15:23:51.410215",,"180.0",,"[{""nombre"":""Neveras Royal 5.5 B225-18/11/25"",""cantidad"":1,""subtotal"":180,""id_producto"":26,""precio_unitario"":180}]","180.0","Efectivo","Adrian"
"903","444","2025-12-01 15:36:15.615382",,"200.0",,"[{""nombre"":""Lavadora Automatica de 7.5kg"",""cantidad"":1,""subtotal"":200,""id_producto"":20,""precio_unitario"":200}]","200.0","Efectivo","Adrian"
"904","445","2025-12-01 15:43:44.137121",,"350.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":14,""subtotal"":350,""id_producto"":24,""precio_unitario"":25}]","350.0","Efectivo","Adrian"
"905","11","2025-12-01 16:14:20.409303",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":396,""id_producto"":31,""precio_unitario"":33},{""nombre"":""Cocinas Bryderk"",""cantidad"":8,""subtotal"":200,""id_producto"":24,""precio_unitario"":25}]","596.0","Pendiente","Adrian"
"906","447","2025-12-01 16:46:21.791148",,"408.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":408,""id_producto"":31,""precio_unitario"":34}]","408.0","Efectivo","Adrian"
"907","447","2025-12-01 16:47:56.211347",,"408.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":408,""id_producto"":31,""precio_unitario"":34}]","408.0","Efectivo","Adrian"
"908","447","2025-12-01 16:47:56.456438",,"408.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":408,""id_producto"":31,""precio_unitario"":34}]","408.0","Efectivo","Adrian"
"909","447","2025-12-01 16:49:08.827426",,"816.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":24,""subtotal"":816,""id_producto"":31,""precio_unitario"":34}]","816.0","Efectivo","Adrian"
"910","450","2025-12-01 17:08:42.930112",,"35.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":1,""subtotal"":35,""id_producto"":24,""precio_unitario"":35}]","35.0","Efectivo","Adrian"
"911","451","2025-12-01 17:11:21.107601",,"290.0",,"[{""nombre"":""Refrigeradores Royal 8.5p G130-20/11/25"",""cantidad"":1,""subtotal"":290,""id_producto"":28,""precio_unitario"":290}]","290.0","Efectivo","Adrian"
"912","254","2025-12-01 17:13:27.397993",,"375.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":15,""subtotal"":375,""id_producto"":24,""precio_unitario"":25}]","375.0","Efectivo","Adrian"
"913","446","2025-12-01 17:18:33.899931",,"408.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":408,""id_producto"":31,""precio_unitario"":34}]","408.0","Efectivo","Adrian"
"914","452","2025-12-01 17:22:01.30068",,"324.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":12,""subtotal"":324,""id_producto"":24,""precio_unitario"":27}]","324.0","Efectivo","Adrian"
"915","453","2025-12-01 17:26:42.277369",,"38.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":38,""id_producto"":31,""precio_unitario"":38}]","38.0","Efectivo","Adrian"
"916","454","2025-12-01 17:27:44.65765",,"38.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":38,""id_producto"":31,""precio_unitario"":38}]","38.0","Efectivo","Adrian"
"917","455","2025-12-01 18:27:46.333212",,"42.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":42,""id_producto"":31,""precio_unitario"":42}]","42.0","Efectivo","Adrian"
"918","456","2025-12-01 18:42:44.589474",,"45.0",,"[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""subtotal"":45,""id_producto"":8,""precio_unitario"":45}]","45.0","Efectivo","Adrian"
"919","251","2025-12-01 18:48:25.39419",,"0.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":1,""subtotal"":25,""id_producto"":24,""precio_unitario"":25},{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""subtotal"":65,""id_producto"":3,""precio_unitario"":65},{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":33,""id_producto"":31,""precio_unitario"":33}]","123.0","Pendiente","Adrian"
"920","12","2025-12-01 18:54:59.823511",,"0.0",,"[{""nombre"":""Ventilador JMD 12p"",""cantidad"":10,""subtotal"":370,""id_producto"":8,""precio_unitario"":37},{""nombre"":""Cocinas Bryderk"",""cantidad"":16,""subtotal"":400,""id_producto"":24,""precio_unitario"":25}]","770.0","Pendiente","Adrian"
"921","269","2025-12-01 19:07:02.405069",,"780.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":30,""subtotal"":780,""id_producto"":24,""precio_unitario"":26}]","780.0","Efectivo","Adrian"
"922","6","2025-12-01 19:15:20.072192",,"0.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":30,""subtotal"":750,""id_producto"":24,""precio_unitario"":25}]","750.0","Pendiente","Adrian"
"923","457","2025-12-01 20:04:54.587691",,"260.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":10,""subtotal"":260,""id_producto"":24,""precio_unitario"":26}]","260.0","Efectivo","Adrian"
"924","136","2025-12-01 21:07:25.41544",,"540.0",,"[{""nombre"":""Neveras Royal 5.5 B225-18/11/25"",""cantidad"":3,""subtotal"":540,""id_producto"":26,""precio_unitario"":180}]","540.0","Efectivo","Adrian"
"925","46","2025-12-01 21:09:20.266357",,"25.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":1,""subtotal"":25,""id_producto"":24,""precio_unitario"":25}]","25.0","Efectivo","Adrian"
"926","376","2025-12-01 21:29:02.867733",,"30.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":1,""subtotal"":30,""id_producto"":24,""precio_unitario"":30}]","30.0","Efectivo","Adrian"
"927","8","2025-12-01 21:49:26.248976",,"375.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":15,""subtotal"":375,""id_producto"":24,""precio_unitario"":25}]","375.0","Efectivo","Adrian"
"928","411","2025-12-02 13:49:07.292741",,"408.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":12,""subtotal"":408,""id_producto"":31,""precio_unitario"":34}]","408.0","Efectivo","Adrian"
"929","458","2025-12-02 14:37:58.654743",,"0.0",,"[{""nombre"":""Neveras Royal 5.5 B225-18/11/25"",""cantidad"":1,""subtotal"":200,""id_producto"":26,""precio_unitario"":200}]","200.0","Pendiente","Adrian"
"930","459","2025-12-02 14:46:38.809563",,"70.0",,"[{""nombre"":""Ventilador JMD 18p"",""cantidad"":1,""subtotal"":70,""id_producto"":3,""precio_unitario"":70}]","70.0","Efectivo","admin"
"931","462","2025-12-02 15:14:29.718064",,"0.0",,"[{""nombre"":""Ventilador JMD 12p"",""cantidad"":1,""subtotal"":35,""id_producto"":8,""precio_unitario"":35}]","35.0","Pendiente","admin"
"932","463","2025-12-02 15:18:15.829999",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":2,""subtotal"":76,""id_producto"":31,""precio_unitario"":38}]","76.0","Pendiente","admin"
"933","109","2025-12-02 15:30:21.660144",,"60.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":2,""subtotal"":60,""id_producto"":24,""precio_unitario"":30}]","60.0","Efectivo","admin"
"934","464","2025-12-02 15:33:31.287663",,"208.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":8,""subtotal"":208,""id_producto"":24,""precio_unitario"":26}]","208.0","Efectivo","admin"
"935","465","2025-12-02 15:52:16.154241",,"38.0",,"[{""nombre"":""ventilador 16 pulgada"",""cantidad"":1,""subtotal"":38,""id_producto"":25,""precio_unitario"":38}]","38.0","Efectivo","admin"
"936","370","2025-12-02 15:54:39.759066",,"0.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":10,""subtotal"":260,""id_producto"":24,""precio_unitario"":26}]","260.0","Pendiente","admin"
"937","136","2025-12-02 15:56:55.361747",,"200.0",,"[{""nombre"":""Lavadora Automatica de 7.5kg"",""cantidad"":1,""subtotal"":200,""id_producto"":20,""precio_unitario"":200}]","200.0","Efectivo","admin"
"938","466","2025-12-02 16:01:11.859284",,"190.0",,"[{""nombre"":""Lavadora Automatica de 7.5kg"",""cantidad"":1,""subtotal"":190,""id_producto"":20,""precio_unitario"":190}]","190.0","Efectivo","admin"
"939","254","2025-12-02 16:06:27.428899",,"800.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":32,""subtotal"":800,""id_producto"":24,""precio_unitario"":25}]","800.0","Efectivo","admin"
"940","121","2025-12-02 16:48:18.729445",,"208.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":8,""subtotal"":208,""id_producto"":24,""precio_unitario"":26}]","208.0","Efectivo","Adrian"
"941","467","2025-12-02 16:53:47.361748",,"208.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":8,""subtotal"":208,""id_producto"":24,""precio_unitario"":26}]","208.0","Efectivo","Adrian"
"942","25","2025-12-02 17:14:41.668863",,"530.0",,"[{""nombre"":""Split EKO 2T"",""cantidad"":1,""subtotal"":530,""id_producto"":1,""precio_unitario"":530}]","530.0","Efectivo","Adrian"
"943","468","2025-12-02 17:19:08.009792",,"250.0",,"[{""nombre"":""Neveras Royal 5.5 B225-18/11/25"",""cantidad"":1,""subtotal"":250,""id_producto"":26,""precio_unitario"":250}]","250.0","Efectivo","Adrian"
"944","46","2025-12-02 17:25:04.527763",,"0.0",,"[{""nombre"":""Neveras Royal 5.5 B225-18/11/25"",""cantidad"":1,""subtotal"":200,""id_producto"":26,""precio_unitario"":200}]","200.0","Pendiente","Adrian"
"945","46","2025-12-02 17:26:53.202734",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":5,""subtotal"":165,""id_producto"":31,""precio_unitario"":33}]","165.0","Pendiente","Adrian"
"946","445","2025-12-02 17:31:58.876707",,"320.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":10,""subtotal"":320,""id_producto"":31,""precio_unitario"":32}]","320.0","Efectivo","Adrian"
"947","2","2025-12-02 17:37:40.216516",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":33,""id_producto"":31,""precio_unitario"":33}]","33.0","Pendiente","Adrian"
"948","13","2025-12-02 18:22:56.188657",,"33.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":33,""id_producto"":31,""precio_unitario"":33}]","33.0","Efectivo","Adrian"
"949","35","2025-12-02 18:27:12.501153",,"66.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":2,""subtotal"":66,""id_producto"":31,""precio_unitario"":33}]","66.0","Efectivo","Adrian"
"950","469","2025-12-02 18:39:48.081667",,"40.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":1,""subtotal"":40,""id_producto"":31,""precio_unitario"":40}]","40.0","Efectivo","Adrian"
"951","233","2025-12-02 18:56:00.699834",,"250.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":10,""subtotal"":250,""id_producto"":24,""precio_unitario"":25}]","250.0","Efectivo","Adrian"
"952","443","2025-12-02 19:03:01.789707",,"2500.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":100,""subtotal"":2500,""id_producto"":24,""precio_unitario"":25}]","2500.0","Efectivo","Adrian"
"953","138","2025-12-02 19:23:53.204207",,"400.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":16,""subtotal"":400,""id_producto"":24,""precio_unitario"":25}]","400.0","Efectivo","Adrian"
"954","12","2025-12-02 21:06:52.643861",,"0.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":36,""subtotal"":900,""id_producto"":24,""precio_unitario"":25},{""nombre"":""Split EKO 2T"",""cantidad"":1,""subtotal"":530,""id_producto"":1,""precio_unitario"":530}]","1430.0","Pendiente","Adrian"
"955","25","2025-12-04 19:12:52.085081",,"4825.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":193,""subtotal"":4825,""id_producto"":24,""precio_unitario"":25}]","4825.0","Efectivo","Adrian"
"956","46","2025-12-04 19:16:52.044748",,"0.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":10,""subtotal"":250,""id_producto"":24,""precio_unitario"":25}]","250.0","Pendiente","Adrian"
"957","6","2025-12-04 19:17:15.848753",,"0.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":1,""subtotal"":25,""id_producto"":24,""precio_unitario"":25}]","25.0","Pendiente","Adrian"
"958","70","2025-12-04 19:26:30.177757",,"2800.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":112,""subtotal"":2800,""id_producto"":24,""precio_unitario"":25}]","2800.0","Efectivo","Adrian"
"959","25","2025-12-04 19:49:45.487865",,"324.0",,"[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":12,""subtotal"":324,""id_producto"":22,""precio_unitario"":27}]","324.0","Efectivo","Adrian"
"960","470","2025-12-04 19:51:21.705309",,"640.0",,"[{""nombre"":""ventilador de 12 pulgada nuevo"",""cantidad"":20,""subtotal"":640,""id_producto"":22,""precio_unitario"":32}]","640.0","Efectivo","Adrian"
"961","25","2025-12-04 20:11:42.622607",,"14220.0",,"[{""nombre"":""Neveras Royal 5.5 B225-18/11/25"",""cantidad"":79,""subtotal"":14220,""id_producto"":26,""precio_unitario"":180}]","14220.0","Efectivo","Adrian"
"962","34","2025-12-04 20:12:24.836112",,"0.0",,"[{""nombre"":""Neveras Royal 5.5 B225-18/11/25"",""cantidad"":1,""subtotal"":180,""id_producto"":26,""precio_unitario"":180}]","180.0","Pendiente","Adrian"
"963","17","2025-12-04 20:21:11.874734",,"900.0",,"[{""nombre"":""Refrigeradores Royal 8.5p G130-20/11/25"",""cantidad"":3,""subtotal"":900,""id_producto"":28,""precio_unitario"":300}]","900.0","Efectivo","Adrian"
"964","25","2025-12-04 20:30:07.872691",,"3168.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":96,""subtotal"":3168,""id_producto"":31,""precio_unitario"":33}]","3168.0","Efectivo","Adrian"
"965","12","2025-12-04 20:30:55.719213",,"0.0",,"[{""nombre"":""Ventilador f6/23.11.25"",""cantidad"":13,""subtotal"":429,""id_producto"":31,""precio_unitario"":33}]","429.0","Pendiente","Adrian"
"966","5","2025-12-05 14:06:56.936661",,"5500.0",,"[{""nombre"":""Cocinas Bryderk"",""cantidad"":220,""subtotal"":5500,""id_producto"":24,""precio_unitario"":25}]","5500.0","Efectivo","Adrian"
